track_id,track_name,artist_names,artist_ids,primary_artist,album_name,album_id,album_type,release_date,duration_ms,duration_min,popularity,explicit,preview_url,track_number,disc_number,release_year,track_age_days,artist_popularity,artist_followers,artist_genres,artist_genre_count,time_range,rank,range_key
6ouhsRJ7gExB7LCYjITk4Y,Diet Pepsi,Addison Rae,4gvjmrtzydbMpyJaXUtwvP,Addison Rae,Addison,2ffVa2UhHUDwMHnr685zJ4,album,2025-06-06,169697,2.8282833333333333,82,False,,2,1,2025,81.0,79,1195786,Unknown,0,Last 6 months,32,medium_term
0XYhV5kipWlA7W9NXM48xy,"Peeling Off the Bark (Amperland, NY)",Pinegrove,2gbT6GPXMis0OAkZbEQCYB,Pinegrove,"Amperland, NY",1lgFeVkBqyVz4g1j18GRkY,album,2021-01-15,247360,4.1226666666666665,27,False,,9,1,2021,1684.0,66,516575,midwest emo,1,Last 6 months,33,medium_term
5P77V35o8bUtfLSfaufRFq,Дождь,ДДТ,0YCqg8X5gx0MremW64Ud1h,ДДТ,Актриса Весна,48zxuM36lQcoItT6XkOEs2,album,1992-11-01,304426,5.073766666666667,43,False,,1,1,1992,11986.0,48,437470,Unknown,0,Last 6 months,34,medium_term
7LuPjGUfJqxuW14W4gMrU2,kisses,Slowdive,72X6FHxaShda0XeQw3vbeF,Slowdive,everything is alive,2jSmcj39eQiU76EbMGuxS0,album,2023-09-01,237434,3.9572333333333334,56,False,,5,1,2023,725.0,67,1327322,"shoegaze, dream pop, slowcore",3,Last 6 months,35,medium_term
1toRu029yjgrleWg2w3gNU,Secrets from a Girl (Who's Seen it All),Lorde,163tK9Wjr9P9DmM0AVK7lm,Lorde,Solar Power,4SBl4zvNIL4H137YRf2P0J,album,2021-08-20,218659,3.6443166666666666,57,False,,6,1,2021,1467.0,85,10458561,Unknown,0,Last 6 months,36,medium_term
6ijEtlumdtZNBAmG07VzWF,Это любовь,Alla Pugacheva,7lyhSLlB5fWJmU5eB6k84L,Alla Pugacheva,"Живи cпокойно, cтрана!",5HPQwmvAoqz2npPAJPKphs,album,2003-01-01,240733,4.012216666666666,32,False,,9,1,2003,8273.0,50,115559,Unknown,0,Last 6 months,37,medium_term
7j3nbSiaWphYU2cFgyQXd9,Everything Is Embarrassing,Sky Ferreira,7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,"Night Time, My Time",0DucmDrdJM4evPXMbFJXBS,album,2013-01-01,250120,4.168666666666667,63,False,,13,1,2013,4620.0,58,635448,Unknown,0,Last 6 months,38,medium_term
5ocq0uaAYVBLbH755oQPN2,While My Guitar Gently Weeps - Live,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,The Concert for Bangladesh,6chnsCpxLbisc2CYyGqFzK,album,2005,293765,4.896083333333333,49,False,,10,1,2005,,71,3024949,Unknown,0,Last 6 months,39,medium_term
2RFPhTEa4Z7WMV4608WBOJ,"Love, Try Not To Let Go",Julia Jacklin,12fRkVfO2fUsz1QHgDAG3g,Julia Jacklin,PRE PLEASURE,47R4scO7Jzc3PViyjEoMb5,album,2022-08-26,223720,3.728666666666667,47,False,,2,1,2022,1096.0,54,323049,Unknown,0,Last 6 months,40,medium_term
6Jv7kjGkhY2fT4yuBF3aTz,"Lover, You Should've Come Over",Jeff Buckley,3nnQpaTvKb5jCQabZefACI,Jeff Buckley,Grace,7yQtjAjhtNi76KRu05XWFS,album,1994,404213,6.736883333333333,83,False,,7,1,1994,,76,2139776,Unknown,0,Last 6 months,41,medium_term
6jS8fYvurIFMdSA4ebGs9i,Death Of Samantha,Yoko Ono,2s4tjL6W3qrblOe0raIzwJ,Yoko Ono,Approximately Infinite Universe,565RYqjiJeHF8zqLHZAfan,album,2017-08-02,382653,6.37755,0,False,,2,1,2017,2946.0,52,152813,christmas,1,Last 6 months,42,medium_term
7Jlf6YCwGzfHWJByUkb6ll,Have You Got It in You?,Imogen Heap,6Xb4ezwoAQC4516kI89nWz,Imogen Heap,Speak for Yourself (Deluxe Version),5DuihGAcuJdwyktx3EmncM,album,2005,248924,4.148733333333333,51,False,,3,1,2005,,78,1070340,Unknown,0,Last 6 months,43,medium_term
6SzinxBESFiRPbkRfnYuTo,Dreaming My Dreams - 2025 Remastered,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,No Need To Argue (2025 Remastered),6E2UIe7qUVYi6v2fVbGddX,album,1994,216040,3.6006666666666667,37,False,,10,1,1994,,79,5242407,Unknown,0,Last 6 months,44,medium_term
2WM9eUjB4zZ4fH7SbZZi2P,Meantime,Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,Cornelia Murr,Run to the Center,2M2hv03RbHJPSRaumdKbDf,album,2025-02-28,277162,4.619366666666667,33,False,,4,1,2025,179.0,45,40475,Unknown,0,Last 6 months,45,medium_term
0Q9kIg9o8w1XKepXWmDUmT,New York,Addison Rae,4gvjmrtzydbMpyJaXUtwvP,Addison Rae,Addison,2ffVa2UhHUDwMHnr685zJ4,album,2025-06-06,152495,2.5415833333333335,70,False,,1,1,2025,81.0,79,1195786,Unknown,0,Last 6 months,46,medium_term
2xSXbZVJjM3PlpGlrPWL5M,Figures Can't Calculate (The Love I Have for You),William DeVaughn,1l51Sc9HBh8fLXUDEjFhxU,William DeVaughn,Be Thankful for What You Got,171sgXlr8rxJFQhsbJFrQP,album,1980-01-01,227493,3.79155,46,False,,4,1,1980,16674.0,50,41862,"classic soul, philly soul",2,Last 6 months,47,medium_term
0Rds81XabM2aXUcCCi6lDI,Fine Friend,Pale Saints,0WY2ddzQUF9eh16GiqrElA,Pale Saints,Slow Buildings,6N0PoxXWXxXMC6SSyZxfvG,album,1994-04-29,244773,4.07955,42,False,,8,1,1994,11442.0,47,132366,"shoegaze, dream pop, slowcore",3,Last 6 months,48,medium_term
2wce6Cozkc4tsioxafDNzq,Look Good With Trouble,Solange,2auiVi8sUZo17dLy1HwrTU,Solange,True,0OQTh16QP4lVHv57GSkaZK,single,2012-11-23,90826,1.5137666666666667,16,False,,6,1,2012,4659.0,63,2158394,"alternative r&b, neo soul",2,Last 6 months,49,medium_term
5ZQYl1nIY1s1FvfKNkPeJg,You Never Loved Me,Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,Aimee Mann,Mental Illness,0rwd3CfF5cJS46VB7kgBpG,album,2017-03-31,187034,3.1172333333333335,26,False,,3,1,2017,3070.0,51,262624,Unknown,0,Last 6 months,50,medium_term
2gnvh9HRH5fCo5iDQXMvQN,Can't Fight,Lianne La Havas,2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,Lianne La Havas,1CqNrKEv2fhF7mudTXrydV,album,2020-07-17,190560,3.176,54,False,,4,1,2020,1866.0,57,978657,"alternative r&b, soul, pop soul",3,All time,1,long_term
2FwDApgXk91kXvqy2oB7dz,Simulation Swarm,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,Dragon New Warm Mountain I Believe In You,7Ln81p86r5cCsesd3KBWIY,album,2022-02-11,252733,4.2122166666666665,70,False,,17,1,2022,1292.0,72,1261045,Unknown,0,All time,2,long_term
3r0Q8oUYyHjViM43bAUP3D,Feel No Pain,Sade,47zz7sob9NUcODy0BTDvKx,Sade,Love Deluxe,2PfGKHtqEX58bHtkQxJnWG,album,1992-10-26,309200,5.153333333333333,58,False,,2,1,1992,11992.0,80,4942834,Unknown,0,All time,3,long_term
4GpN14TnR5kMxwh25bAqXV,Что такое осень,ДДТ,0YCqg8X5gx0MremW64Ud1h,ДДТ,Актриса Весна,48zxuM36lQcoItT6XkOEs2,album,1992-11-01,297706,4.961766666666667,48,False,,7,1,1992,11986.0,48,437470,Unknown,0,All time,4,long_term
3opQwVHIpSMHubh9n9hn27,Sour Flower,Lianne La Havas,2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,Lianne La Havas,1CqNrKEv2fhF7mudTXrydV,album,2020-07-17,407813,6.796883333333334,36,False,,11,1,2020,1866.0,57,978657,"alternative r&b, soul, pop soul",3,All time,5,long_term
18yYhT8fTVjFK9IBPiows6,Read My Mind,Lianne La Havas,2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,Lianne La Havas,1CqNrKEv2fhF7mudTXrydV,album,2020-07-17,288453,4.80755,46,False,,2,1,2020,1866.0,57,978657,"alternative r&b, soul, pop soul",3,All time,6,long_term
51EMSRpNm9Rg5rGViVCczv,Andromeda,Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,Weyes Blood,Titanic Rising,0Cuqhgy8vm96JEkBY3polk,album,2019-04-05,280186,4.669766666666667,65,False,,2,1,2019,2335.0,60,551065,"art pop, baroque pop",2,All time,7,long_term
3PlW2cNr5pmZCXcf1Vm33h,Swimming,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT,Kero Kero Bonito,Time 'n' Place,1FcfrAYuA1X4gXEfLNW7AB,album,2018-10-01,199498,3.3249666666666666,39,False,,11,1,2018,2521.0,56,559736,Unknown,0,All time,8,long_term
6WUPSfoTnqDimPiVI89lQ7,Trailblaze ☆,Cowgirl Clue,45y43grjcZp3XvyXqfPQu4,Cowgirl Clue,Rodeo Star,55MAGWwfOt8b8Qfxd6pa8m,album,2023-08-03,192360,3.206,38,False,,7,1,2023,754.0,40,61231,hyperpop,1,All time,9,long_term
5FQ9NDyx3KZXhovWWq4Gxo,Should've Been Me,Mitski,2uYWxilOVlUdk4oV9DvwqK,Mitski,Laurel Hell,4rcinMUHEWOxpIwJo2sf22,album,2022-02-04,191774,3.1962333333333333,61,False,,9,1,2022,1299.0,82,10793009,Unknown,0,All time,10,long_term
5cQLw2MzVBzA90gH4v8TUI,Shadow,"Elephant Gym, 9m88","2rqNUPgkBgbhcRabUQ5C9g, 4PjY2961rc0MHE9zHYWEnH",Elephant Gym,Dreams,3TymUlSYZsMS09A5NnY7Hc,album,2022-05-11,225663,3.76105,21,False,,3,1,2022,1203.0,39,164422,"math rock, taiwanese indie, chinese indie, post-rock, midwest emo",5,All time,11,long_term
6Jv7kjGkhY2fT4yuBF3aTz,"Lover, You Should've Come Over",Jeff Buckley,3nnQpaTvKb5jCQabZefACI,Jeff Buckley,Grace,7yQtjAjhtNi76KRu05XWFS,album,1994,404213,6.736883333333333,83,False,,7,1,1994,,76,2139776,Unknown,0,All time,12,long_term
5JbZXoGXj1Ro7vXrvSnKc8,Succexy,Metric,1rCIEwPp5OnXW0ornlSsRl,Metric,"Old World Underground, Where Are You Now?",4LileDrFwEUFB5UPA3AEia,album,2003-09-01,185306,3.088433333333333,40,False,,3,1,2003,8030.0,65,908122,Unknown,0,All time,13,long_term
5Ph2R8vAV3ImknzT6Fd3sK,Emrooz O Farda,Marjan Farsad,5sGy7zfcUWYPh3wHbyz4fn,Marjan Farsad,White Tree,2pQxUX9di2QO1v7g539kO0,album,2020-06-24,207157,3.4526166666666667,28,False,,5,1,2020,1889.0,36,56620,Unknown,0,All time,14,long_term
3QfBWIMv062YpJnNM0oHDv,Incurable,Piano Magic,6sIZakv0uaA3qQmOOPTOQt,Piano Magic,"Heart Machinery (A Piano Magic Retrospective, 2001 - 2008)",6JXqKIXqOQXk2AwSVD4whQ,album,2013-06-23,298813,4.980216666666666,21,False,,20,1,2013,4447.0,31,17991,"post-rock, baroque pop, slowcore, dream pop",4,All time,15,long_term
2od6VwQ93pD6vfYss3oync,Genius,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,Bird's Eye,1uE3dRPe3SrGdNhd1nWlSa,album,2024-08-09,155563,2.5927166666666666,67,False,,1,1,2024,382.0,81,754303,"alternative r&b, indie soul",2,All time,16,long_term
0pJW1Xw3aY4Eh6k5iuBkfI,I Know The End,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,Punisher,6Pp6qGEywDdofgFC1oFbSH,album,2020-06-18,344692,5.744866666666667,75,False,,11,1,2020,1895.0,79,2934191,Unknown,0,All time,17,long_term
1tzTlRMcw9xDqrNRzj3H2g,Мальчик на девятке,DEAD BLONDE,4k0dbhJImJWSJf9PsH7H3z,DEAD BLONDE,ПРОПАГАНДА,5sdvzhYvXZFTyCG6TaRljJ,album,2020-04-30,215474,3.5912333333333333,50,False,,3,1,2020,1944.0,53,339490,Unknown,0,All time,18,long_term
2ksTwuZOMHJyoUOBDbJ8Ge,Strange Girl,Laura Marling,7B2edU3Q7btJoNsoHCNohM,Laura Marling,Song For Our Daughter,7nfwkopbo47FZIOGNcfPxI,album,2020-04-10,201893,3.3648833333333332,42,True,,3,1,2020,1964.0,55,532953,"singer-songwriter, southern gothic, folk, indie folk",4,All time,19,long_term
7g3P7uD8zcp7ASPD4irhf3,Not a Pretty Girl,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,Ani DiFranco,Not A Pretty Girl,5zzcq9uCthg3vyGxMPYoxm,album,1995-07-18,237653,3.9608833333333333,37,False,,7,1,1995,10997.0,48,264818,"anti-folk, singer-songwriter",2,All time,20,long_term
37pKTyMwalomKCZjxTc2QZ,Cherry-coloured Funk,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,Heaven or Las Vegas,5lEphbceIgaK1XxWeSrC9E,album,1990-09-17,192466,3.2077666666666667,68,False,,1,1,1990,12762.0,68,1333092,"shoegaze, dream pop, gothic rock",3,All time,21,long_term
7xSUGewoItgxStLNXnoWkl,Kamera,Wilco,2QoU3awHVdcHS8LrZEKvSM,Wilco,Yankee Hotel Foxtrot,0rPtXOMN42nsLDiShvGamv,album,2003-10-07,210093,3.50155,40,False,,2,1,2003,7994.0,63,815070,"alt country, americana, indie rock",3,All time,22,long_term
43zr9kKkeiQrshvYuvNtfM,Someone To Call My Lover,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,All For You,0IfJey7ibEDtWNxAQw2ub9,album,2001-01-01,272360,4.539333333333333,72,False,,16,1,2001,9003.0,69,4076221,new jack swing,1,All time,23,long_term
6BAq5J5nykideAG3u2pWd7,She's So Lovely,Beach House,56ZTgzPBDge0OvCGgMO3OY,Beach House,Thank Your Lucky Stars,4WbFCzKALujxRNeoeLS5zO,album,2015-10-16,262122,4.3687,43,False,,2,1,2015,3602.0,75,2727759,dream pop,1,All time,24,long_term
0QW0KPBXXv67haGjbtkRRB,Image,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,Imaginal Disk,4HTy9WFTYooRjE9giTmzAF,album,2024-08-23,212866,3.5477666666666665,68,False,,4,1,2024,368.0,71,501182,Unknown,0,All time,25,long_term
5uLOTjZgJFG2BtyjtVkBK0,Special,Mew,6kDMoHTcBICPILP2aclPWZ,Mew,Mew And The Glass Handed Kites,1APfuoXoBLFK6PRolJdrEk,album,2005,193080,3.218,38,False,,6,1,2005,,44,147698,dream pop,1,All time,26,long_term
298kgP95oJvq6FNDLqu6Lf,I Have the Moon,Lush,3ysp8GwsheDcBxP9q65lBg,Lush,Topolino,5RRR4pGwrrHinA9B2VIRty,album,1996-10-18,238360,3.9726666666666666,47,False,,2,1,1996,10539.0,48,285142,"shoegaze, dream pop, britpop, slowcore",4,All time,27,long_term
3pwj90XGAD6I0jO3q6fkCx,Baby Britain,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,XO,1zOxlHQGGV6EH7n4OIFTyh,album,1998-08-25,193760,3.2293333333333334,46,False,,4,1,1998,9863.0,68,1318332,singer-songwriter,1,All time,28,long_term
28Ymf40EoJ6776juQZNPoY,All They Wanted,Panchiko,4KEHIUSoWCcqrk8AddTE1O,Panchiko,Ferric Oxide (Demos 1997 - 2001),2XEgoiYtf35w31ZZm3isN0,album,2020-07-25,127875,2.13125,66,False,,2,1,2020,1858.0,65,519777,shoegaze,1,All time,29,long_term
0e5wVLmJukAySB1QxwqDtM,What About,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,The Velvet Rope,1uFp52Q9EXLNA6DTRYnpTj,album,1997-10-07,264266,4.404433333333333,36,True,,15,1,1997,10185.0,69,4076221,new jack swing,1,All time,30,long_term
3pM7gfel0ho7yVJw4KK5Eq,Independence Day,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,XO,1zOxlHQGGV6EH7n4OIFTyh,album,1998-08-25,184906,3.0817666666666668,48,False,,6,1,1998,9863.0,68,1318332,singer-songwriter,1,All time,31,long_term
7LItXkhy2jee3EU8Nx7XPU,Like the Sun,Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,Tanukichan,Sundays,47bvdpM4S6uhF9T5wwEBtP,album,2018-07-13,169133,2.8188833333333334,46,False,,3,1,2018,2601.0,45,88785,"shoegaze, dream pop",2,All time,32,long_term
2P8AKXyCCUKu8iRwA9Roc5,III. Universe,The Microphones,7Ht57YadlBXcFJDK3plmhO,The Microphones,Mount Eerie,5qvuDzzdqHFID4IlUMGZcb,album,2003-01-21,401453,6.690883333333334,29,False,,3,1,2003,8253.0,48,232335,"slowcore, lo-fi indie, anti-folk, indie folk",4,All time,33,long_term
5GLDy4vcd6gDvhxidvovFX,The Crystal Lake,Grandaddy,3W4xM5XYtUp4ifYYPVKVdk,Grandaddy,The Sophtware Slump,4iUBdDlipS1BISMY5Bk2gQ,album,2000-06-06,300133,5.0022166666666665,0,False,,4,1,2000,9212.0,48,177189,Unknown,0,All time,34,long_term
24bzJwjGBWtGCs7xKIKQsB,Wildflower,Beach House,56ZTgzPBDge0OvCGgMO3OY,Beach House,Depression Cherry,194CqC2Zi0kUFEPWedb3qr,album,2015-08-28,219453,3.65755,66,False,,7,1,2015,3651.0,75,2727759,dream pop,1,All time,35,long_term
7FdDBpqrdpWtdAromLpv4V,Eusexua,FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,Eusexua,79TS6ylaLCH8VRFSLhvLvj,single,2024-09-13,263693,4.3948833333333335,47,False,,1,1,2024,347.0,67,1424412,"art pop, alternative r&b",2,All time,36,long_term
4XUNnKwmsWqxLjns9I4Ho6,Просвистела,ДДТ,0YCqg8X5gx0MremW64Ud1h,ДДТ,Просвистела,7gWxLTTTHJIOCd4arzOdK7,album,1999-11-29,222000,3.7,47,False,,1,1,1999,9402.0,48,437470,Unknown,0,All time,37,long_term
5ngTZfaLbdMgN8WoCOh0d4,Suffocation,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,Crystal Castles (II),3VsZ5nZGgyH30IDaCP4GeQ,album,2010-01-01,240626,4.010433333333333,55,False,,7,1,2010,5716.0,72,3203860,"witch house, electroclash, new rave, alternative dance",4,All time,38,long_term
2RFPhTEa4Z7WMV4608WBOJ,"Love, Try Not To Let Go",Julia Jacklin,12fRkVfO2fUsz1QHgDAG3g,Julia Jacklin,PRE PLEASURE,47R4scO7Jzc3PViyjEoMb5,album,2022-08-26,223720,3.728666666666667,47,False,,2,1,2022,1096.0,54,323049,Unknown,0,All time,39,long_term
3jnFMHbSWFGOH3Pi6S2nLG,Lovers In The Parking Lot,Solange,2auiVi8sUZo17dLy1HwrTU,Solange,True,1Blp4UY5uXYNW9JvCg5dZP,single,2012-11-27,262280,4.371333333333333,45,False,,4,1,2012,4655.0,63,2158394,"alternative r&b, neo soul",2,All time,40,long_term
6shRGWCtBUOPFLFTTqXZIC,Upside Down,Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,3Jl7i9Vo0Ht4co9SqTFjQy,album,2006,208653,3.47755,66,False,,1,1,2006,,78,4025625,surf rock,1,All time,41,long_term
4izZoKL2bYp3Edh0u34uI1,Миллион алых роз,Alla Pugacheva,7lyhSLlB5fWJmU5eB6k84L,Alla Pugacheva,Миллион роз,3v6ivHYrtsaYhGWVkRp0p8,album,1983-01-01,353733,5.89555,49,False,,1,1,1983,15578.0,50,115559,Unknown,0,All time,42,long_term
4vjvx7Zxkb4AltGcZ0BBvI,Kyoto,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,Punisher,6Pp6qGEywDdofgFC1oFbSH,album,2020-06-18,184524,3.0754,65,False,,3,1,2020,1895.0,79,2934191,Unknown,0,All time,43,long_term
4xsC885WqBl1gS7SbUlZTn,Gypsy,Kitchen Dwellers,5JiwO4LnQq3F6MGCRh3D31,Kitchen Dwellers,Ghost in the Bottle,343eSBJpQ8PcpQUyMIHAon,album,2017-04-21,356866,5.947766666666666,40,False,,5,1,2017,3049.0,40,42236,"newgrass, bluegrass, jam band",3,All time,44,long_term
12EEGhssMnIujlweIOZvrn,Good to Go,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,Elliott Smith,1nGWgkinMkmX7BlAuC4umM,album,1995-07-01,144586,2.4097666666666666,37,False,,10,1,1995,11014.0,68,1318332,singer-songwriter,1,All time,45,long_term
39Xue5JNMm2yLvIma6Ut8u,Lydia Wears A Cross,Julia Jacklin,12fRkVfO2fUsz1QHgDAG3g,Julia Jacklin,PRE PLEASURE,47R4scO7Jzc3PViyjEoMb5,album,2022-08-26,241818,4.0303,42,False,,1,1,2022,1096.0,54,323049,Unknown,0,All time,46,long_term
3zEykA3yKGcWaExQsfFdZp,Talk Of The Town,"Jack Johnson, Kawika Kahiapo","3GBPw9NK25X1Wt2OUvOwY3, 6aPkORVtaipgr2ryrcNQRp",Jack Johnson,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,3Jl7i9Vo0Ht4co9SqTFjQy,album,2006,202360,3.3726666666666665,45,False,,5,1,2006,,78,4025625,surf rock,1,All time,47,long_term
3V66T9O5aOycr8raWMpyLP,I Know I'm Funny haha,Faye Webster,5szilpXHcwOqnyKLqGco5j,Faye Webster,I Know I'm Funny haha,424bxvpYyNDM2DFFibeKs0,album,2021-06-25,163880,2.731333333333333,55,True,,3,1,2021,1523.0,75,2061107,Unknown,0,All time,48,long_term
60c53oKZjSyWUNCrQJ49Bt,Radiolove,Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,Tanukichan,Radiolove,6KYjmUSOPgUrvzZt5m66Jk,single,2016-08-19,170955,2.84925,40,False,,4,1,2016,3294.0,45,88785,"shoegaze, dream pop",2,All time,49,long_term
21Xc8hEIzv81jwiftI4hJB,The First Taste,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,Tidal,5gVBXH8MT6zfdRkjp7qT18,album,1996-07-23,286960,4.782666666666667,58,False,,6,1,1996,10626.0,66,1766216,art pop,1,All time,50,long_term
